2118371 data samples found
Train Epoch: 1 [71300/169469 (0.0243836697191)]
Train Epoch: 1 [71400/169469 (0.023229394108057022)]
Train Epoch: 1 [71500/169469 (0.03691994026303291)]
Train Epoch: 1 [71600/169469 (0.027200957760214806)]
Train Epoch: 1 [71700/169469 (0.03727111965417862)]
Train Epoch: 1 [71800/169469 (0.051809169352054596)]
Train Epoch: 1 [71900/169469 (0.025707483291625977)]
Train Epoch: 1 [72000/169469 (0.03989904746413231)]
Train Epoch: 1 [72100/169469 (0.026198415085673332)]
Train Epoch: 1 [72200/169469 (0.045021604746580124)]
Train Epoch: 1 [72300/169469 (0.034512706100940704)]
Train Epoch: 1 [72400/169469 (0.04214949533343315)]
Train Epoch: 1 [72500/169469 (0.01912553422152996)]
Train Epoch: 1 [72600/169469 (0.04358169808983803)]
Train Epoch: 1 [72700/169469 (0.03517059609293938)]
Train Epoch: 1 [72800/169469 (0.018656423315405846)]
Train Epoch: 1 [72900/169469 (0.05528920516371727)]
Train Epoch: 1 [73000/169469 (0.030862463638186455)]
Train Epoch: 1 [73100/169469 (0.05449330434203148)]
Train Epoch: 1 [73200/169469 (0.05049353837966919)]
Train Epoch: 1 [73300/169469 (0.044469837099313736)]
Train Epoch: 1 [73400/169469 (0.029244929552078247)]
Train Epoch: 1 [73500/169469 (0.04429939016699791)]
Train Epoch: 1 [73600/169469 (0.0375567190349102)]
Train Epoch: 1 [73700/169469 (0.08072202652692795)]
Train Epoch: 1 [73800/169469 (0.03569301962852478)]
Train Epoch: 1 [73900/169469 (0.04269356653094292)]
Train Epoch: 1 [74000/169469 (0.05011707544326782)]
Train Epoch: 1 [74100/169469 (0.03676585108041763)]
Train Epoch: 1 [74200/169469 (0.033069219440221786)]
Train Epoch: 1 [74300/169469 (0.04465445503592491)]
Train Epoch: 1 [74400/169469 (0.04192345589399338)]
Train Epoch: 1 [74500/169469 (0.02188115194439888)]
Train Epoch: 1 [74600/169469 (0.031079126521945)]
Train Epoch: 1 [74700/169469 (0.05609459802508354)]
Train Epoch: 1 [74800/169469 (0.03945804759860039)]
Train Epoch: 1 [74900/169469 (0.04059728607535362)]
Train Epoch: 1 [75000/169469 (0.032263126224279404)]
Train Epoch: 1 [75100/169469 (0.01950528286397457)]
Train Epoch: 1 [75200/169469 (0.024256272241473198)]
Train Epoch: 1 [75300/169469 (0.02624671533703804)]
Train Epoch: 1 [75400/169469 (0.05171288922429085)]
Train Epoch: 1 [75500/169469 (0.09574782848358154)]
Train Epoch: 1 [75600/169469 (0.035668741911649704)]
Train Epoch: 1 [75700/169469 (0.04859650135040283)]
Train Epoch: 1 [75800/169469 (0.024099411442875862)]
Train Epoch: 1 [75900/169469 (0.03675898537039757)]
Train Epoch: 1 [76000/169469 (0.045627444982528687)]
Train Epoch: 1 [76100/169469 (0.0445718951523304)]
Train Epoch: 1 [76200/169469 (0.052168022841215134)]
Train Epoch: 1 [76300/169469 (0.03426928445696831)]
Train Epoch: 1 [76400/169469 (0.05429968982934952)]
Train Epoch: 1 [76500/169469 (0.0904390886425972)]
Train Epoch: 1 [76600/169469 (0.02528468705713749)]
Train Epoch: 1 [76700/169469 (0.024179868400096893)]
Train Epoch: 1 [76800/169469 (0.026521384716033936)]
Train Epoch: 1 [76900/169469 (0.059680234640836716)]
Train Epoch: 1 [77000/169469 (0.04686242714524269)]
Train Epoch: 1 [77100/169469 (0.03635754808783531)]
Train Epoch: 1 [77200/169469 (0.044588956981897354)]
Train Epoch: 1 [77300/169469 (0.030373264104127884)]
Train Epoch: 1 [77400/169469 (0.05016804486513138)]
Train Epoch: 1 [77500/169469 (0.04232264682650566)]
Train Epoch: 1 [77600/169469 (0.0375320129096508)]
Train Epoch: 1 [77700/169469 (0.06267756223678589)]
Train Epoch: 1 [77800/169469 (0.030933767557144165)]
Train Epoch: 1 [77900/169469 (0.03805694356560707)]
Train Epoch: 1 [78000/169469 (0.04546746984124184)]
Train Epoch: 1 [78100/169469 (0.06950335949659348)]
Train Epoch: 1 [78200/169469 (0.018845923244953156)]
Train Epoch: 1 [78300/169469 (0.06375034153461456)]
Train Epoch: 1 [78400/169469 (0.02510634995996952)]
Train Epoch: 1 [78500/169469 (0.0678236335515976)]
Train Epoch: 1 [78600/169469 (0.05989428982138634)]
Train Epoch: 1 [78700/169469 (0.022799097001552582)]
Train Epoch: 1 [78800/169469 (0.035087063908576965)]
Train Epoch: 1 [78900/169469 (0.032671816647052765)]
Train Epoch: 1 [79000/169469 (0.04363931715488434)]
Train Epoch: 1 [79100/169469 (0.06605709344148636)]
Train Epoch: 1 [79200/169469 (0.021246308460831642)]
Train Epoch: 1 [79300/169469 (0.07512374967336655)]
Train Epoch: 1 [79400/169469 (0.0394052155315876)]
Train Epoch: 1 [79500/169469 (0.037329066544771194)]
Train Epoch: 1 [79600/169469 (0.06942503154277802)]
Train Epoch: 1 [79700/169469 (0.041885118931531906)]
Train Epoch: 1 [79800/169469 (0.034050777554512024)]
Train Epoch: 1 [79900/169469 (0.038612157106399536)]
Train Epoch: 1 [80000/169469 (0.0589204803109169)]
Train Epoch: 1 [80100/169469 (0.03841278702020645)]
Train Epoch: 1 [80200/169469 (0.03159376606345177)]
Train Epoch: 1 [80300/169469 (0.06328637152910233)]
Train Epoch: 1 [80400/169469 (0.0566084049642086)]
Train Epoch: 1 [80500/169469 (0.05404449626803398)]
Train Epoch: 1 [80600/169469 (0.019831327721476555)]
Train Epoch: 1 [80700/169469 (0.047919146716594696)]
Train Epoch: 1 [80800/169469 (0.033523764461278915)]
Train Epoch: 1 [80900/169469 (0.02428467571735382)]
Train Epoch: 1 [81000/169469 (0.046268530189991)]
Train Epoch: 1 [81100/169469 (0.04866581782698631)]
Train Epoch: 1 [81200/169469 (0.04503875598311424)]
Train Epoch: 1 [81300/169469 (0.030045336112380028)]
Train Epoch: 1 [81400/169469 (0.05146307870745659)]
Train Epoch: 1 [81500/169469 (0.053700514137744904)]
Train Epoch: 1 [81600/169469 (0.06651604175567627)]
Train Epoch: 1 [81700/169469 (0.031806834042072296)]
Train Epoch: 1 [81800/169469 (0.027853552252054214)]
Train Epoch: 1 [81900/169469 (0.05568157508969307)]
Train Epoch: 1 [82000/169469 (0.047743238508701324)]
Train Epoch: 1 [82100/169469 (0.03728355094790459)]
Train Epoch: 1 [82200/169469 (0.02920977585017681)]
Train Epoch: 1 [82300/169469 (0.03207157179713249)]
Train Epoch: 1 [82400/169469 (0.04347289726138115)]
Train Epoch: 1 [82500/169469 (0.023920906707644463)]
Train Epoch: 1 [82600/169469 (0.04099767655134201)]
Train Epoch: 1 [82700/169469 (0.022931674495339394)]
Train Epoch: 1 [82800/169469 (0.06303592771291733)]
Train Epoch: 1 [82900/169469 (0.07978794723749161)]
Train Epoch: 1 [83000/169469 (0.08341065794229507)]
Train Epoch: 1 [83100/169469 (0.043053239583969116)]
Train Epoch: 1 [83200/169469 (0.018960563465952873)]
Train Epoch: 1 [83300/169469 (0.054464615881443024)]
Train Epoch: 1 [83400/169469 (0.030567903071641922)]
Train Epoch: 1 [83500/169469 (0.025156278163194656)]
Train Epoch: 1 [83600/169469 (0.03318650647997856)]
Train Epoch: 1 [83700/169469 (0.06772357225418091)]
Train Epoch: 1 [83800/169469 (0.05811179801821709)]
Train Epoch: 1 [83900/169469 (0.046078912913799286)]
Train Epoch: 1 [84000/169469 (0.03015504777431488)]
Train Epoch: 1 [84100/169469 (0.030762171372771263)]
Train Epoch: 1 [84200/169469 (0.025661179795861244)]
Train Epoch: 1 [84300/169469 (0.042914390563964844)]
Train Epoch: 1 [84400/169469 (0.03134729340672493)]
Train Epoch: 1 [84500/169469 (0.08647733181715012)]
Train Epoch: 1 [84600/169469 (0.0353044755756855)]
Train Epoch: 1 [84700/169469 (0.05485096201300621)]
Train Epoch: 1 [84800/169469 (0.0722263753414154)]
Train Epoch: 1 [84900/169469 (0.07094787806272507)]
Train Epoch: 1 [85000/169469 (0.03520539402961731)]
Train Epoch: 1 [85100/169469 (0.028587058186531067)]
Train Epoch: 1 [85200/169469 (0.05641902610659599)]
Train Epoch: 1 [85300/169469 (0.01754225604236126)]
Train Epoch: 1 [85400/169469 (0.031685229390859604)]
Train Epoch: 1 [85500/169469 (0.030685145407915115)]
Train Epoch: 1 [85600/169469 (0.023224515840411186)]
Train Epoch: 1 [85700/169469 (0.08636412024497986)]
Train Epoch: 1 [85800/169469 (0.050666000694036484)]
Train Epoch: 1 [85900/169469 (0.04071561619639397)]
Train Epoch: 1 [86000/169469 (0.03859691321849823)]
Train Epoch: 1 [86100/169469 (0.03693317249417305)]
Train Epoch: 1 [86200/169469 (0.05904596671462059)]
Train Epoch: 1 [86300/169469 (0.04544776305556297)]
Train Epoch: 1 [86400/169469 (0.03158858045935631)]
Train Epoch: 1 [86500/169469 (0.031179890036582947)]
Train Epoch: 1 [86600/169469 (0.03543011471629143)]
Train Epoch: 1 [86700/169469 (0.06267684698104858)]
Train Epoch: 1 [86800/169469 (0.05423295497894287)]
Train Epoch: 1 [86900/169469 (0.021810773760080338)]
Train Epoch: 1 [87000/169469 (0.047837477177381516)]
Train Epoch: 1 [87100/169469 (0.05690077692270279)]
Train Epoch: 1 [87200/169469 (0.06344783306121826)]
Train Epoch: 1 [87300/169469 (0.06007585674524307)]
Train Epoch: 1 [87400/169469 (0.07008888572454453)]
Train Epoch: 1 [87500/169469 (0.03491203486919403)]
Train Epoch: 1 [87600/169469 (0.027095630764961243)]
Train Epoch: 1 [87700/169469 (0.05600419268012047)]
Train Epoch: 1 [87800/169469 (0.038800280541181564)]
Train Epoch: 1 [87900/169469 (0.02481912262737751)]
Train Epoch: 1 [88000/169469 (0.03669378161430359)]
Train Epoch: 1 [88100/169469 (0.02255919948220253)]
Train Epoch: 1 [88200/169469 (0.05067223310470581)]
Train Epoch: 1 [88300/169469 (0.031787190586328506)]
Train Epoch: 1 [88400/169469 (0.05174435302615166)]
Train Epoch: 1 [88500/169469 (0.05711709335446358)]
Train Epoch: 1 [88600/169469 (0.03505615517497063)]
Train Epoch: 1 [88700/169469 (0.047358449548482895)]
Train Epoch: 1 [88800/169469 (0.053134359419345856)]
Train Epoch: 1 [88900/169469 (0.06095150113105774)]
Train Epoch: 1 [89000/169469 (0.03316333517432213)]
Train Epoch: 1 [89100/169469 (0.05032200738787651)]
Train Epoch: 1 [89200/169469 (0.0728532150387764)]
Train Epoch: 1 [89300/169469 (0.04910963773727417)]
Train Epoch: 1 [89400/169469 (0.0746271014213562)]
Train Epoch: 1 [89500/169469 (0.023507069796323776)]
Train Epoch: 1 [89600/169469 (0.027500197291374207)]
Train Epoch: 1 [89700/169469 (0.009368243627250195)]
Train Epoch: 1 [89800/169469 (0.045287590473890305)]
Train Epoch: 1 [89900/169469 (0.06567130237817764)]
Train Epoch: 1 [90000/169469 (0.03964807838201523)]
Train Epoch: 1 [90100/169469 (0.02595623768866062)]
Train Epoch: 1 [90200/169469 (0.04727662354707718)]
Train Epoch: 1 [90300/169469 (0.037456464022397995)]
Train Epoch: 1 [90400/169469 (0.04281720146536827)]
Train Epoch: 1 [90500/169469 (0.04656369611620903)]
Train Epoch: 1 [90600/169469 (0.026367489248514175)]
Train Epoch: 1 [90700/169469 (0.04813297092914581)]
Train Epoch: 1 [90800/169469 (0.0431610606610775)]
Train Epoch: 1 [90900/169469 (0.04756481572985649)]
Train Epoch: 1 [91000/169469 (0.0398852564394474)]
Train Epoch: 1 [91100/169469 (0.04588873311877251)]
Train Epoch: 1 [91200/169469 (0.044164516031742096)]
Train Epoch: 1 [91300/169469 (0.03822067379951477)]
Train Epoch: 1 [91400/169469 (0.05828947573900223)]
Train Epoch: 1 [91500/169469 (0.021243227645754814)]
Train Epoch: 1 [91600/169469 (0.036053624004125595)]
Train Epoch: 1 [91700/169469 (0.03804149106144905)]
Train Epoch: 1 [91800/169469 (0.04354126378893852)]
Train Epoch: 1 [91900/169469 (0.03290968015789986)]
Train Epoch: 1 [92000/169469 (0.059139132499694824)]
Train Epoch: 1 [92100/169469 (0.11537384241819382)]
Train Epoch: 1 [92200/169469 (0.06397542357444763)]
Train Epoch: 1 [92300/169469 (0.05040895566344261)]
Train Epoch: 1 [92400/169469 (0.03874525427818298)]
Train Epoch: 1 [92500/169469 (0.09895932674407959)]
Train Epoch: 1 [92600/169469 (0.025860926136374474)]
Train Epoch: 1 [92700/169469 (0.03796272724866867)]
Train Epoch: 1 [92800/169469 (0.01592715084552765)]
Train Epoch: 1 [92900/169469 (0.050399597734212875)]
Train Epoch: 1 [93000/169469 (0.04021821543574333)]
Train Epoch: 1 [93100/169469 (0.03963584825396538)]
Train Epoch: 1 [93200/169469 (0.028181105852127075)]
Train Epoch: 1 [93300/169469 (0.034710463136434555)]
Train Epoch: 1 [93400/169469 (0.05289839580655098)]
Train Epoch: 1 [93500/169469 (0.05047035217285156)]
Train Epoch: 1 [93600/169469 (0.02999129891395569)]
Train Epoch: 1 [93700/169469 (0.05702266842126846)]
Train Epoch: 1 [93800/169469 (0.044775959104299545)]
Train Epoch: 1 [93900/169469 (0.03131229430437088)]
Train Epoch: 1 [94000/169469 (0.04697653278708458)]
Train Epoch: 1 [94100/169469 (0.02020580694079399)]
Train Epoch: 1 [94200/169469 (0.03966538980603218)]
Train Epoch: 1 [94300/169469 (0.016852905973792076)]
Train Epoch: 1 [94400/169469 (0.05021566152572632)]
Train Epoch: 1 [94500/169469 (0.09355069696903229)]
Train Epoch: 1 [94600/169469 (0.024731192737817764)]
Train Epoch: 1 [94700/169469 (0.0681493803858757)]
Train Epoch: 1 [94800/169469 (0.0356905534863472)]
Train Epoch: 1 [94900/169469 (0.045943647623062134)]
Train Epoch: 1 [95000/169469 (0.0593981109559536)]
Train Epoch: 1 [95100/169469 (0.028905848041176796)]
Train Epoch: 1 [95200/169469 (0.06701792031526566)]
Train Epoch: 1 [95300/169469 (0.0448477528989315)]
Train Epoch: 1 [95400/169469 (0.04706790670752525)]
Train Epoch: 1 [95500/169469 (0.08329816907644272)]
Train Epoch: 1 [95600/169469 (0.0776669904589653)]
Train Epoch: 1 [95700/169469 (0.03370196372270584)]
Train Epoch: 1 [95800/169469 (0.02042258158326149)]
Train Epoch: 1 [95900/169469 (0.030140360817313194)]
Train Epoch: 1 [96000/169469 (0.06601296365261078)]
Train Epoch: 1 [96100/169469 (0.05942453071475029)]
Train Epoch: 1 [96200/169469 (0.04613526538014412)]
Train Epoch: 1 [96300/169469 (0.031593210995197296)]
Train Epoch: 1 [96400/169469 (0.031857650727033615)]
Train Epoch: 1 [96500/169469 (0.047004908323287964)]
Train Epoch: 1 [96600/169469 (0.04817688465118408)]
Train Epoch: 1 [96700/169469 (0.02294725738465786)]
Train Epoch: 1 [96800/169469 (0.03692528232932091)]
Train Epoch: 1 [96900/169469 (0.014395782724022865)]
Train Epoch: 1 [97000/169469 (0.06295014917850494)]
Train Epoch: 1 [97100/169469 (0.06221536546945572)]
Train Epoch: 1 [97200/169469 (0.07415565103292465)]
Train Epoch: 1 [97300/169469 (0.022234776988625526)]
Train Epoch: 1 [97400/169469 (0.023844944313168526)]
Train Epoch: 1 [97500/169469 (0.02981160581111908)]
Train Epoch: 1 [97600/169469 (0.048147715628147125)]
Train Epoch: 1 [97700/169469 (0.049795567989349365)]
Train Epoch: 1 [97800/169469 (0.028687914833426476)]
Train Epoch: 1 [97900/169469 (0.07655101269483566)]
Train Epoch: 1 [98000/169469 (0.037810876965522766)]
Train Epoch: 1 [98100/169469 (0.021684596315026283)]
Train Epoch: 1 [98200/169469 (0.07052069902420044)]
Train Epoch: 1 [98300/169469 (0.06482043117284775)]
Train Epoch: 1 [98400/169469 (0.052557166665792465)]
Train Epoch: 1 [98500/169469 (0.03324313089251518)]
Train Epoch: 1 [98600/169469 (0.04369155690073967)]
Train Epoch: 1 [98700/169469 (0.03674553334712982)]
Train Epoch: 1 [98800/169469 (0.03152766451239586)]
Train Epoch: 1 [98900/169469 (0.028911208733916283)]
Train Epoch: 1 [99000/169469 (0.06074411794543266)]
Train Epoch: 1 [99100/169469 (0.020482517778873444)]
Train Epoch: 1 [99200/169469 (0.03488631919026375)]
Train Epoch: 1 [99300/169469 (0.034129753708839417)]
Train Epoch: 1 [99400/169469 (0.030296191573143005)]
Train Epoch: 1 [99500/169469 (0.03519159555435181)]
Train Epoch: 1 [99600/169469 (0.04711037874221802)]
Train Epoch: 1 [99700/169469 (0.04139520972967148)]
Train Epoch: 1 [99800/169469 (0.011464818380773067)]
Train Epoch: 1 [99900/169469 (0.028334585949778557)]
Train Epoch: 1 [100000/169469 (0.033962178975343704)]
Train Epoch: 1 [100100/169469 (0.04952516034245491)]
Train Epoch: 1 [100200/169469 (0.05581782013177872)]
Train Epoch: 1 [100300/169469 (0.03095473162829876)]
Train Epoch: 1 [100400/169469 (0.053530629724264145)]
Train Epoch: 1 [100500/169469 (0.017156021669507027)]
Train Epoch: 1 [100600/169469 (0.042832519859075546)]
Train Epoch: 1 [100700/169469 (0.04050155356526375)]
Train Epoch: 1 [100800/169469 (0.06705732643604279)]
Train Epoch: 1 [100900/169469 (0.0330951027572155)]
Train Epoch: 1 [101000/169469 (0.06472273170948029)]
Train Epoch: 1 [101100/169469 (0.055170994251966476)]
Train Epoch: 1 [101200/169469 (0.02270778827369213)]
Train Epoch: 1 [101300/169469 (0.04211490601301193)]
Train Epoch: 1 [101400/169469 (0.0750962346792221)]
Train Epoch: 1 [101500/169469 (0.03163309022784233)]
Train Epoch: 1 [101600/169469 (0.04710214585065842)]
Train Epoch: 1 [101700/169469 (0.03856902942061424)]
Train Epoch: 1 [101800/169469 (0.015395836904644966)]
Train Epoch: 1 [101900/169469 (0.07203551381826401)]
Train Epoch: 1 [102000/169469 (0.023590775206685066)]
Train Epoch: 1 [102100/169469 (0.01593472622334957)]
Train Epoch: 1 [102200/169469 (0.04463435336947441)]
Train Epoch: 1 [102300/169469 (0.0330008827149868)]
Train Epoch: 1 [102400/169469 (0.03536137565970421)]
Train Epoch: 1 [102500/169469 (0.05020388960838318)]
Train Epoch: 1 [102600/169469 (0.057947542518377304)]
Train Epoch: 1 [102700/169469 (0.01693044602870941)]
Train Epoch: 1 [102800/169469 (0.030991239473223686)]
Train Epoch: 1 [102900/169469 (0.031081680208444595)]
Train Epoch: 1 [103000/169469 (0.039688028395175934)]
Train Epoch: 1 [103100/169469 (0.03518090769648552)]
Train Epoch: 1 [103200/169469 (0.04498495161533356)]
Train Epoch: 1 [103300/169469 (0.044079363346099854)]
Train Epoch: 1 [103400/169469 (0.07158784568309784)]
Train Epoch: 1 [103500/169469 (0.04288380220532417)]
Train Epoch: 1 [103600/169469 (0.04795612394809723)]
Train Epoch: 1 [103700/169469 (0.0419306755065918)]
Train Epoch: 1 [103800/169469 (0.04941675066947937)]
Train Epoch: 1 [103900/169469 (0.03143709525465965)]
Train Epoch: 1 [104000/169469 (0.03832658380270004)]
Train Epoch: 1 [104100/169469 (0.063109390437603)]
Train Epoch: 1 [104200/169469 (0.018138816580176353)]
Train Epoch: 1 [104300/169469 (0.043802592903375626)]
Train Epoch: 1 [104400/169469 (0.07319489866495132)]
Train Epoch: 1 [104500/169469 (0.01984218880534172)]
Train Epoch: 1 [104600/169469 (0.03486831858754158)]
Train Epoch: 1 [104700/169469 (0.03416658565402031)]
Train Epoch: 1 [104800/169469 (0.035640716552734375)]
Train Epoch: 1 [104900/169469 (0.0375918485224247)]
Train Epoch: 1 [105000/169469 (0.054813630878925323)]
Train Epoch: 1 [105100/169469 (0.04258720576763153)]
Train Epoch: 1 [105200/169469 (0.07780799269676208)]
Train Epoch: 1 [105300/169469 (0.03860032185912132)]
Train Epoch: 1 [105400/169469 (0.045788999646902084)]
Train Epoch: 1 [105500/169469 (0.061722707003355026)]
Train Epoch: 1 [105600/169469 (0.03143427148461342)]
Train Epoch: 1 [105700/169469 (0.036478687077760696)]
Train Epoch: 1 [105800/169469 (0.05775441601872444)]
Train Epoch: 1 [105900/169469 (0.04534406587481499)]
Train Epoch: 1 [106000/169469 (0.030950529500842094)]
Train Epoch: 1 [106100/169469 (0.0401444137096405)]
Train Epoch: 1 [106200/169469 (0.020859016105532646)]
Train Epoch: 1 [106300/169469 (0.054955948144197464)]
Train Epoch: 1 [106400/169469 (0.023116866126656532)]
Train Epoch: 1 [106500/169469 (0.03586412966251373)]
Train Epoch: 1 [106600/169469 (0.06289113312959671)]
Train Epoch: 1 [106700/169469 (0.040896058082580566)]
Train Epoch: 1 [106800/169469 (0.07563012838363647)]
Train Epoch: 1 [106900/169469 (0.08429212123155594)]
Train Epoch: 1 [107000/169469 (0.06917160749435425)]
Train Epoch: 1 [107100/169469 (0.03699303790926933)]
Train Epoch: 1 [107200/169469 (0.03677726536989212)]
Train Epoch: 1 [107300/169469 (0.01768413744866848)]
Train Epoch: 1 [107400/169469 (0.03319011256098747)]
Train Epoch: 1 [107500/169469 (0.051859330385923386)]
Train Epoch: 1 [107600/169469 (0.13774481415748596)]
Train Epoch: 1 [107700/169469 (0.05352989584207535)]
Train Epoch: 1 [107800/169469 (0.06483922153711319)]
Train Epoch: 1 [107900/169469 (0.024801531806588173)]
Train Epoch: 1 [108000/169469 (0.029185330495238304)]
Train Epoch: 1 [108100/169469 (0.021827423945069313)]
Train Epoch: 1 [108200/169469 (0.06135488674044609)]
Train Epoch: 1 [108300/169469 (0.040633685886859894)]
Train Epoch: 1 [108400/169469 (0.02554999850690365)]
Train Epoch: 1 [108500/169469 (0.0231922660022974)]
Train Epoch: 1 [108600/169469 (0.05031776428222656)]
Train Epoch: 1 [108700/169469 (0.03889121860265732)]
Train Epoch: 1 [108800/169469 (0.02759137749671936)]
Train Epoch: 1 [108900/169469 (0.045609209686517715)]
Train Epoch: 1 [109000/169469 (0.07726502418518066)]
Train Epoch: 1 [109100/169469 (0.052886124700307846)]
Train Epoch: 1 [109200/169469 (0.05834634229540825)]
Train Epoch: 1 [109300/169469 (0.01829676702618599)]
Train Epoch: 1 [109400/169469 (0.07146265357732773)]
Train Epoch: 1 [109500/169469 (0.03295847773551941)]
Train Epoch: 1 [109600/169469 (0.056665319949388504)]
Train Epoch: 1 [109700/169469 (0.014574161730706692)]
Train Epoch: 1 [109800/169469 (0.03679554909467697)]
Train Epoch: 1 [109900/169469 (0.06867263466119766)]
Train Epoch: 1 [110000/169469 (0.055759645998477936)]
Train Epoch: 1 [110100/169469 (0.06676926463842392)]
Train Epoch: 1 [110200/169469 (0.03517690673470497)]
Train Epoch: 1 [110300/169469 (0.046354930847883224)]
Train Epoch: 1 [110400/169469 (0.02149076946079731)]
Train Epoch: 1 [110500/169469 (0.03932616487145424)]
Train Epoch: 1 [110600/169469 (0.04774351045489311)]
Train Epoch: 1 [110700/169469 (0.03640344366431236)]
Train Epoch: 1 [110800/169469 (0.02495192363858223)]
Train Epoch: 1 [110900/169469 (0.02277517132461071)]
Train Epoch: 1 [111000/169469 (0.043917614966630936)]
Train Epoch: 1 [111100/169469 (0.031023144721984863)]
Train Epoch: 1 [111200/169469 (0.036515410989522934)]
Train Epoch: 1 [111300/169469 (0.04414406046271324)]
Train Epoch: 1 [111400/169469 (0.044210951775312424)]
Train Epoch: 1 [111500/169469 (0.0390145368874073)]
Train Epoch: 1 [111600/169469 (0.03081601858139038)]
Train Epoch: 1 [111700/169469 (0.03949815779924393)]
Train Epoch: 1 [111800/169469 (0.05206115171313286)]
Train Epoch: 1 [111900/169469 (0.03842758759856224)]
Train Epoch: 1 [112000/169469 (0.04202160984277725)]
Train Epoch: 1 [112100/169469 (0.05563310906291008)]
Train Epoch: 1 [112200/169469 (0.06098799780011177)]
Train Epoch: 1 [112300/169469 (0.04288598522543907)]
Train Epoch: 1 [112400/169469 (0.06952517479658127)]
Train Epoch: 1 [112500/169469 (0.018006429076194763)]
Train Epoch: 1 [112600/169469 (0.05052749067544937)]
Train Epoch: 1 [112700/169469 (0.056170713156461716)]
Train Epoch: 1 [112800/169469 (0.08647608011960983)]
Train Epoch: 1 [112900/169469 (0.047290343791246414)]
Train Epoch: 1 [113000/169469 (0.0424405001103878)]
Train Epoch: 1 [113100/169469 (0.026623273268342018)]
Train Epoch: 1 [113200/169469 (0.05768587812781334)]
Train Epoch: 1 [113300/169469 (0.09182923287153244)]
Train Epoch: 1 [113400/169469 (0.04424326866865158)]
Train Epoch: 1 [113500/169469 (0.06650920957326889)]
Train Epoch: 1 [113600/169469 (0.033090557903051376)]
Train Epoch: 1 [113700/169469 (0.07560797780752182)]
Train Epoch: 1 [113800/169469 (0.029609406366944313)]
Train Epoch: 1 [113900/169469 (0.028540655970573425)]
Train Epoch: 1 [114000/169469 (0.042875681072473526)]
Train Epoch: 1 [114100/169469 (0.04063162952661514)]
Train Epoch: 1 [114200/169469 (0.02845107391476631)]
Train Epoch: 1 [114300/169469 (0.03122979961335659)]
Train Epoch: 1 [114400/169469 (0.05163515359163284)]
Train Epoch: 1 [114500/169469 (0.04795335605740547)]
Train Epoch: 1 [114600/169469 (0.027738986536860466)]
Train Epoch: 1 [114700/169469 (0.033967386931180954)]
Train Epoch: 1 [114800/169469 (0.028085384517908096)]
Train Epoch: 1 [114900/169469 (0.05190827324986458)]
Train Epoch: 1 [115000/169469 (0.02532842755317688)]
Train Epoch: 1 [115100/169469 (0.04842240735888481)]
Train Epoch: 1 [115200/169469 (0.05455611273646355)]
Train Epoch: 1 [115300/169469 (0.02959132194519043)]
Train Epoch: 1 [115400/169469 (0.04578683152794838)]
Train Epoch: 1 [115500/169469 (0.059833526611328125)]
Train Epoch: 1 [115600/169469 (0.06562059372663498)]
Train Epoch: 1 [115700/169469 (0.02884209156036377)]
Train Epoch: 1 [115800/169469 (0.05232671648263931)]
Train Epoch: 1 [115900/169469 (0.043072037398815155)]
Train Epoch: 1 [116000/169469 (0.019753703847527504)]
Train Epoch: 1 [116100/169469 (0.041430264711380005)]
Train Epoch: 1 [116200/169469 (0.022654090076684952)]
Train Epoch: 1 [116300/169469 (0.059490468353033066)]
Train Epoch: 1 [116400/169469 (0.03795905038714409)]
Train Epoch: 1 [116500/169469 (0.047222789376974106)]
Train Epoch: 1 [116600/169469 (0.03283585608005524)]
Train Epoch: 1 [116700/169469 (0.015256397426128387)]
Train Epoch: 1 [116800/169469 (0.053969014436006546)]
Train Epoch: 1 [116900/169469 (0.038093097507953644)]
Train Epoch: 1 [117000/169469 (0.03280951455235481)]
Train Epoch: 1 [117100/169469 (0.044022686779499054)]
Train Epoch: 1 [117200/169469 (0.04052358493208885)]
Train Epoch: 1 [117300/169469 (0.04300163313746452)]
Train Epoch: 1 [117400/169469 (0.05937847122550011)]
Train Epoch: 1 [117500/169469 (0.033515334129333496)]
Train Epoch: 1 [117600/169469 (0.06165385991334915)]
Train Epoch: 1 [117700/169469 (0.0366695336997509)]
Train Epoch: 1 [117800/169469 (0.026515156030654907)]
Train Epoch: 1 [117900/169469 (0.04147494584321976)]
Train Epoch: 1 [118000/169469 (0.03540710359811783)]
Train Epoch: 1 [118100/169469 (0.02961806394159794)]
Train Epoch: 1 [118200/169469 (0.04208054766058922)]
Train Epoch: 1 [118300/169469 (0.034654874354600906)]
Train Epoch: 1 [118400/169469 (0.04286303371191025)]
Train Epoch: 1 [118500/169469 (0.02258126437664032)]
Train Epoch: 1 [118600/169469 (0.05890333279967308)]
Train Epoch: 1 [118700/169469 (0.0461597703397274)]
Train Epoch: 1 [118800/169469 (0.03569916635751724)]
Train Epoch: 1 [118900/169469 (0.0337165966629982)]
Train Epoch: 1 [119000/169469 (0.03590162470936775)]
Train Epoch: 1 [119100/169469 (0.04324103519320488)]
Train Epoch: 1 [119200/169469 (0.0375097393989563)]
Train Epoch: 1 [119300/169469 (0.02509183995425701)]
Train Epoch: 1 [119400/169469 (0.03513709083199501)]
